date,country_code,device_code,app_id,product_id,category_id,category_name,store_product_rank_free,store_product_rank_paid,store_product_rank_grossing,store_product_rank_new_free,store_product_rank_new_paid,app_name,product_name,company_name,publisher_name,market_code
2024-12-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,5,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,19,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-31,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,26,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-01-31,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,6,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,5,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,4,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,3,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,3,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,3,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,6,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-02-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,18,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,20,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-03-31,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,18,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,18,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,6,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,21,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,20,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,20,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,18,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,19,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-31,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,19,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
