date,country_code,device_code,app_id,product_id,product_version,one_star_cumulative,two_star_cumulative,three_star_cumulative,four_star_cumulative,five_star_cumulative,total_count_cumulative,average_star_cumulative,favorable_ratings_percentage_cumulative,neutral_ratings_percentage_cumulative,critical_ratings_percentage_cumulative,one_star_public,two_star_public,three_star_public,four_star_public,five_star_public,total_count_public,average_star_public,favorable_ratings_percentage_public,neutral_ratings_percentage_public,critical_ratings_percentage_public,one_star_incremental,two_star_incremental,three_star_incremental,four_star_incremental,five_star_incremental,total_count_incremental,average_star_incremental,favorable_ratings_percentage_incremental,neutral_ratings_percentage_incremental,critical_ratings_percentage_incremental,app_name,product_name,company_name,publisher_name,market_code,category_name
2025-04-03,US,ios-all,1621328561,1621328561,,50980,20080,67758,222033,2649703,3010554,4.79349,0.95389,0.022507,0.023604,50980,20080,67758,222033,2649703,3010554,4.79349,0.95389,0.022507,0.023604,34,6,57,110,1632,1839,4.794454,0.947254,0.030995,0.021751,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-04,US,ios-all,1621328561,1621328561,,50985,20088,67783,222084,2650420,3011360,4.793497,0.953889,0.022509,0.023602,50985,20088,67783,222084,2650420,3011360,4.793497,0.953889,0.022509,0.023602,5,8,25,51,717,806,4.820099,0.952854,0.031017,0.016129,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-05,US,ios-all,1621328561,1621328561,,50826,20061,67858,222718,2664282,3025745,4.794457,0.954145,0.022427,0.023428,50826,20061,67858,222718,2664282,3025745,4.794457,0.954145,0.022427,0.023428,-159,-27,75,634,13862,14385,4.946194,0.994853,0.005147,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-06,US,ios-all,1621328561,1621328561,,50668,20034,67932,223353,2678145,3040132,4.795407,0.954399,0.022345,0.023256,50668,20034,67932,223353,2678145,3040132,4.795407,0.954399,0.022345,0.023256,-158,-27,74,635,13863,14387,4.946267,0.994922,0.005078,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-07,US,ios-all,1621328561,1621328561,,50554,20024,68443,226046,2722140,3087207,4.79748,0.954969,0.02217,0.022861,50554,20024,68443,226046,2722140,3087207,4.79748,0.954969,0.02217,0.022861,-114,-10,511,2693,43995,47075,4.921291,0.989173,0.010827,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-08,US,ios-all,1621328561,1621328561,,50531,20020,68599,226680,2733707,3099537,4.798014,0.955106,0.022132,0.022762,50531,20020,68599,226680,2733707,3099537,4.798014,0.955106,0.022132,0.022762,-23,-4,156,634,11567,12330,4.923444,0.987376,0.012624,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-09,US,ios-all,1621328561,1621328561,,50441,20015,68805,227721,2751404,3118386,4.79889,0.955342,0.022064,0.022594,50441,20015,68805,227721,2751404,3118386,4.79889,0.955342,0.022064,0.022594,-90,-5,206,1041,17697,18849,4.9233,0.989126,0.010874,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-10,US,ios-all,1621328561,1621328561,,50410,20033,69001,228653,2767188,3135285,4.799574,0.955524,0.022008,0.022468,50410,20033,69001,228653,2767188,3135285,4.799574,0.955524,0.022008,0.022468,-31,18,196,932,15784,16899,4.918606,0.98736,0.011577,0.001063,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-11,US,ios-all,1621328561,1621328561,,50413,20037,69093,229162,2774865,3143570,4.799874,0.95561,0.021979,0.022411,50413,20037,69093,229162,2774865,3143570,4.799874,0.95561,0.021979,0.022411,3,4,92,509,7677,8285,4.913458,0.988051,0.011104,0.000845,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-12,US,ios-all,1621328561,1621328561,,50410,20035,69168,229430,2778602,3147645,4.800006,0.955645,0.021975,0.02238,50410,20035,69168,229430,2778602,3147645,4.800006,0.955645,0.021975,0.02238,-3,-2,75,268,3737,4075,4.897549,0.981618,0.018382,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-13,US,ios-all,1621328561,1621328561,,50426,20060,69349,230062,2785574,3155471,4.800143,0.955685,0.021977,0.022338,50426,20060,69349,230062,2785574,3155471,4.800143,0.955685,0.021977,0.022338,16,25,181,632,6972,7826,4.855226,0.971633,0.023128,0.005239,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-14,US,ios-all,1621328561,1621328561,,50441,20084,69530,230693,2792546,3163294,4.800281,0.955725,0.02198,0.022295,50441,20084,69530,230693,2792546,3163294,4.800281,0.955725,0.02198,0.022295,15,24,181,631,6972,7823,4.856193,0.971878,0.023137,0.004985,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-15,US,ios-all,1621328561,1621328561,,50443,20094,69596,230886,2794906,3165925,4.800333,0.955737,0.021983,0.02228,50443,20094,69596,230886,2794906,3165925,4.800333,0.955737,0.021983,0.02228,2,10,66,193,2360,2631,4.86203,0.970353,0.025086,0.004561,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-16,US,ios-all,1621328561,1621328561,,50454,20110,69667,231099,2797472,3168802,4.800373,0.955746,0.021985,0.022268,50454,20110,69667,231099,2797472,3168802,4.800373,0.955746,0.021985,0.022268,11,16,71,213,2566,2877,4.84463,0.965937,0.024678,0.009385,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-17,US,ios-all,1621328561,1621328561,,50472,20124,69766,231348,2800278,3171988,4.800396,0.95575,0.021994,0.022256,50472,20124,69766,231348,2800278,3171988,4.800396,0.95575,0.021994,0.022256,18,14,99,249,2806,3186,4.823917,0.958883,0.031073,0.010044,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-18,US,ios-all,1621328561,1621328561,,50475,20125,69814,231456,2801891,3173761,4.800439,0.955758,0.021997,0.022245,50475,20125,69814,231456,2801891,3173761,4.800439,0.955758,0.021997,0.022245,3,1,48,108,1613,1773,4.876481,0.970671,0.027073,0.002256,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-19,US,ios-all,1621328561,1621328561,,50479,20134,69854,231631,2803978,3176076,4.800491,0.955773,0.021994,0.022233,50479,20134,69854,231631,2803978,3176076,4.800491,0.955773,0.021994,0.022233,4,9,40,175,2087,2315,4.871274,0.977106,0.017279,0.005616,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-20,US,ios-all,1621328561,1621328561,,50477,20146,69914,231812,2806014,3178363,4.800531,0.955783,0.021997,0.02222,50477,20146,69914,231812,2806014,3178363,4.800531,0.955783,0.021997,0.02222,-2,12,60,181,2036,2287,4.852774,0.968545,0.026212,0.005242,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-21,US,ios-all,1621328561,1621328561,,50510,20166,70017,232118,2809322,3182133,4.800546,0.955787,0.022003,0.02221,50510,20166,70017,232118,2809322,3182133,4.800546,0.955787,0.022003,0.02221,33,20,103,306,3308,3770,4.813263,0.958621,0.027321,0.014058,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-22,US,ios-all,1621328561,1621328561,,50542,20192,70137,232458,2812542,3185871,4.800533,0.955783,0.022015,0.022202,50542,20192,70137,232458,2812542,3185871,4.800533,0.955783,0.022015,0.022202,32,26,120,340,3220,3738,4.789727,0.952381,0.032103,0.015516,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-23,US,ios-all,1621328561,1621328561,,50545,20196,70168,232560,2813516,3186985,4.800544,0.955786,0.022017,0.022197,50545,20196,70168,232560,2813516,3186985,4.800544,0.955786,0.022017,0.022197,3,4,31,102,974,1114,4.831239,0.965889,0.027828,0.006284,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-24,US,ios-all,1621328561,1621328561,,50566,20208,70241,232758,2815405,3189178,4.800535,0.955783,0.022025,0.022192,50566,20208,70241,232758,2815405,3189178,4.800535,0.955783,0.022025,0.022192,21,12,73,198,1889,2193,4.788418,0.951664,0.033288,0.015048,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-25,US,ios-all,1621328561,1621328561,,50576,20228,70330,232987,2817460,3191581,4.800527,0.955779,0.022036,0.022185,50576,20228,70330,232987,2817460,3191581,4.800527,0.955779,0.022036,0.022185,10,20,89,229,2055,2403,4.789014,0.950479,0.037037,0.012484,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-26,US,ios-all,1621328561,1621328561,,50594,20245,70367,233073,2818608,3192887,4.80052,0.955775,0.022039,0.022187,50594,20245,70367,233073,2818608,3192887,4.80052,0.955775,0.022039,0.022187,18,17,37,86,1148,1306,4.783308,0.94487,0.028331,0.026799,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-27,US,ios-all,1621328561,1621328561,,50618,20256,70436,233226,2820367,3194903,4.800514,0.95577,0.022046,0.022183,50618,20256,70436,233226,2820367,3194903,4.800514,0.95577,0.022046,0.022183,24,11,69,153,1759,2016,4.791667,0.948413,0.034226,0.017361,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-28,US,ios-all,1621328561,1621328561,,50634,20278,70480,233432,2821983,3196807,4.8005,0.955771,0.022047,0.022182,50634,20278,70480,233432,2821983,3196807,4.8005,0.955771,0.022047,0.022182,16,22,44,206,1616,1904,4.777311,0.956933,0.023109,0.019958,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-29,US,ios-all,1621328561,1621328561,,50677,20296,70521,233531,2823145,3198170,4.800458,0.955758,0.02205,0.022192,50677,20296,70521,233531,2823145,3198170,4.800458,0.955758,0.02205,0.022192,43,18,41,99,1162,1363,4.701394,0.925165,0.030081,0.044754,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-04-30,US,ios-all,1621328561,1621328561,,50725,20314,70571,233656,2824435,3199701,4.800406,0.955743,0.022055,0.022202,50725,20314,70571,233656,2824435,3199701,4.800406,0.955743,0.022055,0.022202,48,18,50,125,1290,1531,4.692358,0.924233,0.032658,0.043109,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-01,US,ios-all,1621328561,1621328561,,50749,20330,70624,233753,2825519,3200975,4.800377,0.955731,0.022063,0.022205,50749,20330,70624,233753,2825519,3200975,4.800377,0.955731,0.022063,0.022205,24,16,53,97,1084,1274,4.72763,0.927002,0.041601,0.031397,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-02,US,ios-all,1621328561,1621328561,,50797,20356,70678,233889,2826807,3202527,4.800314,0.955713,0.022069,0.022218,50797,20356,70678,233889,2826807,3202527,4.800314,0.955713,0.022069,0.022218,48,26,54,136,1288,1552,4.668814,0.917526,0.034794,0.04768,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-03,US,ios-all,1621328561,1621328561,,50907,20394,70766,234069,2828613,3204749,4.800168,0.95567,0.022082,0.022249,50907,20394,70766,234069,2828613,3204749,4.800168,0.95567,0.022082,0.022249,110,38,88,180,1806,2222,4.590459,0.893789,0.039604,0.066607,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-04,US,ios-all,1621328561,1621328561,,50937,20412,70841,234273,2830812,3207275,4.800161,0.955666,0.022088,0.022246,50937,20412,70841,234273,2830812,3207275,4.800161,0.955666,0.022088,0.022246,30,18,75,204,2199,2526,4.790974,0.951306,0.029691,0.019002,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-05,US,ios-all,1621328561,1621328561,,50954,20413,70861,234342,2831712,3208282,4.800168,0.955668,0.022087,0.022245,50954,20413,70861,234342,2831712,3208282,4.800168,0.955668,0.022087,0.022245,17,1,20,69,900,1007,4.821251,0.962264,0.019861,0.017875,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-06,US,ios-all,1621328561,1621328561,,50986,20437,70922,234551,2834021,3210917,4.800166,0.955668,0.022088,0.022244,50986,20437,70922,234551,2834021,3210917,4.800166,0.955668,0.022088,0.022244,32,24,61,209,2309,2635,4.798482,0.955598,0.02315,0.021252,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-07,US,ios-all,1621328561,1621328561,,51043,20471,70995,234745,2836185,3213439,4.800114,0.955652,0.022093,0.022255,51043,20471,70995,234745,2836185,3213439,4.800114,0.955652,0.022093,0.022255,57,34,73,194,2164,2522,4.734338,0.934972,0.028945,0.036082,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-08,US,ios-all,1621328561,1621328561,,51055,20477,71039,234873,2837605,3215049,4.800127,0.955655,0.022096,0.022249,51055,20477,71039,234873,2837605,3215049,4.800127,0.955655,0.022096,0.022249,12,6,44,128,1420,1610,4.824845,0.961491,0.027329,0.01118,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-09,US,ios-all,1621328561,1621328561,,51093,20498,71120,235038,2839530,3217279,4.800097,0.955642,0.022106,0.022252,51093,20498,71120,235038,2839530,3217279,4.800097,0.955642,0.022106,0.022252,38,21,81,165,1925,2230,4.756951,0.93722,0.036323,0.026457,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-10,US,ios-all,1621328561,1621328561,,51103,20503,71161,235134,2840654,3218555,4.800104,0.955643,0.02211,0.022248,51103,20503,71161,235134,2840654,3218555,4.800104,0.955643,0.02211,0.022248,10,5,41,96,1124,1276,4.817398,0.956113,0.032132,0.011755,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-11,US,ios-all,1621328561,1621328561,,51109,20504,71181,235186,2841345,3219325,4.800115,0.955645,0.022111,0.022245,51109,20504,71181,235186,2841345,3219325,4.800115,0.955645,0.022111,0.022245,6,1,20,52,691,770,4.845455,0.964935,0.025974,0.009091,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-12,US,ios-all,1621328561,1621328561,,51135,20520,71255,235387,2843683,3221980,4.800124,0.955645,0.022115,0.022239,51135,20520,71255,235387,2843683,3221980,4.800124,0.955645,0.022115,0.022239,26,16,74,201,2338,2655,4.811299,0.956309,0.027872,0.015819,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-13,US,ios-all,1621328561,1621328561,,51161,20537,71329,235588,2846021,3224636,4.800132,0.955646,0.02212,0.022234,51161,20537,71329,235588,2846021,3224636,4.800132,0.955646,0.02212,0.022234,26,17,74,201,2338,2656,4.810241,0.955949,0.027861,0.01619,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-14,US,ios-all,1621328561,1621328561,,51170,20541,71366,235688,2847110,3225875,4.80014,0.955647,0.022123,0.02223,51170,20541,71366,235688,2847110,3225875,4.80014,0.955647,0.022123,0.02223,9,4,37,100,1089,1239,4.820823,0.959645,0.029863,0.010492,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-15,US,ios-all,1621328561,1621328561,,51193,20549,71438,235836,2849095,3228111,4.800152,0.955646,0.02213,0.022224,51193,20549,71438,235836,2849095,3228111,4.800152,0.955646,0.02213,0.022224,23,8,72,148,1985,2236,4.817531,0.953936,0.0322,0.013864,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-16,US,ios-all,1621328561,1621328561,,51194,20560,71488,235948,2850419,3229609,4.800168,0.955647,0.022135,0.022218,51194,20560,71488,235948,2850419,3229609,4.800168,0.955647,0.022135,0.022218,1,11,50,112,1324,1498,4.833778,0.958611,0.033378,0.008011,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-17,US,ios-all,1621328561,1621328561,,51213,20573,71528,236067,2851798,3231179,4.800168,0.955647,0.022137,0.022217,51213,20573,71528,236067,2851798,3231179,4.800168,0.955647,0.022137,0.022217,19,13,40,119,1379,1570,4.8,0.95414,0.025478,0.020382,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-18,US,ios-all,1621328561,1621328561,,51221,20585,71587,236205,2853587,3233185,4.800191,0.95565,0.022141,0.022209,51221,20585,71587,236205,2853587,3233185,4.800191,0.95565,0.022141,0.022209,8,12,59,138,1789,2006,4.838485,0.960618,0.029412,0.00997,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-19,US,ios-all,1621328561,1621328561,,51246,20593,71631,236371,2855222,3235063,4.800191,0.955652,0.022142,0.022206,51246,20593,71631,236371,2855222,3235063,4.800191,0.955652,0.022142,0.022206,25,8,44,166,1635,1878,4.798722,0.958999,0.023429,0.017572,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-20,US,ios-all,1621328561,1621328561,,51270,20601,71675,236537,2856856,3236939,4.800191,0.955654,0.022143,0.022203,51270,20601,71675,236537,2856856,3236939,4.800191,0.955654,0.022143,0.022203,24,8,44,166,1634,1876,4.80064,0.959488,0.023454,0.017058,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-21,US,ios-all,1621328561,1621328561,,51302,20614,71726,236650,2858081,3238373,4.800161,0.955644,0.022149,0.022207,51302,20614,71726,236650,2858081,3238373,4.800161,0.955644,0.022149,0.022207,32,13,51,113,1225,1434,4.733612,0.933054,0.035565,0.031381,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-22,US,ios-all,1621328561,1621328561,,51334,20626,71776,236764,2859306,3239806,4.800133,0.955634,0.022154,0.022211,51334,20626,71776,236764,2859306,3239806,4.800133,0.955634,0.022154,0.022211,32,12,50,114,1225,1433,4.736218,0.934403,0.034892,0.030705,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-23,US,ios-all,1621328561,1621328561,,51346,20632,71809,236855,2860217,3240859,4.800129,0.955633,0.022157,0.02221,51346,20632,71809,236855,2860217,3240859,4.800129,0.955633,0.022157,0.02221,12,6,33,91,911,1053,4.788224,0.951567,0.031339,0.017094,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-24,US,ios-all,1621328561,1621328561,,51388,20650,71866,237030,2862152,3243086,4.800109,0.955627,0.02216,0.022213,51388,20650,71866,237030,2862152,3243086,4.800109,0.955627,0.02216,0.022213,42,18,57,175,1935,2227,4.770543,0.947463,0.025595,0.026942,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-25,US,ios-all,1621328561,1621328561,,51395,20654,71899,237073,2862882,3243903,4.800113,0.955625,0.022164,0.022211,51395,20654,71899,237073,2862882,3243903,4.800113,0.955625,0.022164,0.022211,7,4,33,43,730,817,4.817625,0.946144,0.040392,0.013464,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-26,US,ios-all,1621328561,1621328561,,51413,20659,71962,237239,2864960,3246233,4.80014,0.95563,0.022168,0.022202,51413,20659,71962,237239,2864960,3246233,4.80014,0.95563,0.022168,0.022202,18,5,63,166,2078,2330,4.837339,0.96309,0.027039,0.009871,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-27,US,ios-all,1621328561,1621328561,,51423,20680,72015,237411,2866987,3248516,4.800163,0.955636,0.022169,0.022196,51423,20680,72015,237411,2866987,3248516,4.800163,0.955636,0.022169,0.022196,10,21,53,172,2027,2283,4.833114,0.963206,0.023215,0.013579,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-28,US,ios-all,1621328561,1621328561,,51444,20695,72070,237560,2868824,3250593,4.800172,0.955636,0.022171,0.022193,51444,20695,72070,237560,2868824,3250593,4.800172,0.955636,0.022171,0.022193,21,15,55,149,1837,2077,4.813192,0.956187,0.026481,0.017333,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-29,US,ios-all,1621328561,1621328561,,51465,20710,72125,237710,2870661,3252671,4.80018,0.955636,0.022174,0.022189,51465,20710,72125,237710,2870661,3252671,4.80018,0.955636,0.022174,0.022189,21,15,55,150,1837,2078,4.812801,0.956208,0.026468,0.017324,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-30,US,ios-all,1621328561,1621328561,,51486,20711,72169,237842,2871991,3254199,4.800179,0.955637,0.022177,0.022186,51486,20711,72169,237842,2871991,3254199,4.800179,0.955637,0.022177,0.022186,21,1,44,132,1330,1528,4.799084,0.956806,0.028796,0.014398,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-05-31,US,ios-all,1621328561,1621328561,,51501,20722,72208,237929,2873328,3255688,4.800191,0.955637,0.022179,0.022184,51501,20722,72208,237929,2873328,3255688,4.800191,0.955637,0.022179,0.022184,15,11,39,87,1337,1489,4.826729,0.956347,0.026192,0.017461,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-01,US,ios-all,1621328561,1621328561,,51527,20739,72252,238092,2875104,3257714,4.800191,0.955638,0.022179,0.022183,51527,20739,72252,238092,2875104,3257714,4.800191,0.955638,0.022179,0.022183,26,17,44,163,1776,2026,4.799605,0.957058,0.021718,0.021224,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-02,US,ios-all,1621328561,1621328561,,51553,20756,72296,238256,2876879,3259740,4.80019,0.955639,0.022178,0.022182,51553,20756,72296,238256,2876879,3259740,4.80019,0.955639,0.022178,0.022182,26,17,44,164,1775,2026,4.799112,0.957058,0.021718,0.021224,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-03,US,ios-all,1621328561,1621328561,,51572,20764,72341,238388,2878521,3261586,4.800205,0.955642,0.02218,0.022178,51572,20764,72341,238388,2878521,3261586,4.800205,0.955642,0.02218,0.022178,19,8,45,132,1642,1846,4.825569,0.960997,0.024377,0.014626,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-04,US,ios-all,1621328561,1621328561,,51580,20767,72360,238421,2879073,3262201,4.800208,0.955641,0.022181,0.022177,51580,20767,72360,238421,2879073,3262201,4.800208,0.955641,0.022181,0.022177,8,3,19,33,552,615,4.817886,0.95122,0.030894,0.017886,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-05,US,ios-all,1621328561,1621328561,,51603,20779,72405,238534,2880720,3264041,4.800219,0.955642,0.022183,0.022176,51603,20779,72405,238534,2880720,3264041,4.800219,0.955642,0.022183,0.022176,23,12,45,113,1647,1840,4.820109,0.956522,0.024457,0.019022,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-06,US,ios-all,1621328561,1621328561,,51612,20787,72442,238623,2881956,3265420,4.800235,0.955644,0.022185,0.022171,51612,20787,72442,238623,2881956,3265420,4.800235,0.955644,0.022185,0.022171,9,8,37,89,1236,1379,4.838289,0.960841,0.026831,0.012328,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-07,US,ios-all,1621328561,1621328561,,51641,20797,72480,238759,2883444,3267121,4.80023,0.955644,0.022185,0.022172,51641,20797,72480,238759,2883444,3267121,4.80023,0.955644,0.022185,0.022172,29,10,38,136,1488,1701,4.789536,0.954733,0.02234,0.022928,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-08,US,ios-all,1621328561,1621328561,,51670,20807,72517,238895,2884931,3268820,4.800225,0.955643,0.022184,0.022172,51670,20807,72517,238895,2884931,3268820,4.800225,0.955643,0.022184,0.022172,29,10,37,136,1487,1699,4.790465,0.955268,0.021778,0.022955,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-09,US,ios-all,1621328561,1621328561,,51674,20818,72560,239013,2885938,3270003,4.800219,0.955642,0.02219,0.022169,51674,20818,72560,239013,2885938,3270003,4.800219,0.955642,0.02219,0.022169,4,11,43,118,1007,1183,4.786137,0.950972,0.036348,0.01268,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-10,US,ios-all,1621328561,1621328561,,51681,20834,72596,239170,2887627,3271908,4.800243,0.955649,0.022188,0.022163,51681,20834,72596,239170,2887627,3271908,4.800243,0.955649,0.022188,0.022163,7,16,36,157,1689,1905,4.839895,0.969029,0.018898,0.012073,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-11,US,ios-all,1621328561,1621328561,,51680,20842,72625,239229,2888352,3272728,4.800251,0.95565,0.022191,0.022159,51680,20842,72625,239229,2888352,3272728,4.800251,0.95565,0.022191,0.022159,-1,8,29,59,725,820,4.828258,0.954933,0.035323,0.009744,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-12,US,ios-all,1621328561,1621328561,,51700,20858,72682,239360,2889680,3274280,4.800232,0.955642,0.022198,0.02216,51700,20858,72682,239360,2889680,3274280,4.800232,0.955642,0.022198,0.02216,20,16,57,131,1328,1552,4.759665,0.940077,0.036727,0.023196,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-13,US,ios-all,1621328561,1621328561,,51721,20875,72738,239491,2891007,3275832,4.800211,0.955634,0.022204,0.022161,51721,20875,72738,239491,2891007,3275832,4.800211,0.955634,0.022204,0.022161,21,17,56,131,1327,1552,4.756443,0.939433,0.036082,0.024485,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-14,US,ios-all,1621328561,1621328561,,51741,20891,72795,239622,2892335,3277384,4.800192,0.955627,0.022211,0.022162,51741,20891,72795,239622,2892335,3277384,4.800192,0.955627,0.022211,0.022162,20,16,57,131,1328,1552,4.759665,0.940077,0.036727,0.023196,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
